GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterECARequest,579,0,77,0,0,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportInterfaceRequest,786,0,129,0,199,0,116,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceIDRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDForDSResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentForDSResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExistsActiveEnvironmentsForSLResponse,437,0,52,0,0,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataSetResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewInterfaceRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountDataSetsRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsNamesResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyRegistrationOfExternalDataClayRequest.Builder,470,0,54,0,0,0,66,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractOfNamespaceRequest,588,0,87,0,155,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderResponse.DatacontractsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckDataSetIsPublicResponse.Builder,372,0,44,0,110,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsNamesResponse,516,0,58,0,0,0,71,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CloseSessionRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassInfoResponse,480,0,56,0,137,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountListRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteImplementationResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectDataSetIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetDataSetIDRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentForDSRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportInterfaceRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfSessionForDSRequest.Builder,339,0,42,0,99,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespacesRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfSessionForDSResponse,661,0,86,0,171,0,91,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedWithDataClayInstanceResponse,437,0,52,0,0,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ObjectExistsInDataClayRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoResponse.ExecEnvsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewInterfaceResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInterfaceInfoResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CloseSessionRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationIDRequest.Builder,246,0,20,0,0,0,37,0,27,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewVersionResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterEERequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDOfDataClayProviderRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterEEResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetOperationIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPropertyIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDForDSResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetObjectReadWriteRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameForDSResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyRegistrationOfExternalDataClayRequest,526,0,63,0,0,0,73,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ActivateTracingRequest.Builder,181,0,12,0,0,0,31,0,25,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDFromImportRequest,678,0,98,0,181,0,96,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveClassRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataSetRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPublicDataSetsResponse,516,0,58,0,137,0,71,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateAllObjectsRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfSessionForDSRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameForDSResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfSessionForDSResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MoveObjectResponse,510,0,58,0,0,0,72,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewContractRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectInfoResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoRequest,502,0,61,0,0,0,72,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetDataSetIDFromGarbageCollectorRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExistsActiveEnvironmentsForSLResponse.Builder,372,0,44,0,0,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MoveObjectResponse.Builder,811,0,100,0,0,0,101,0,51,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalDataclayIDResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MigrateFederatedObjectsRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveInterfaceRequest,687,0,108,0,0,0,102,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalDataclayIDResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectInfoResponse,570,0,67,0,0,0,76,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractInfoOfApplicantWithProvResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceRequest,588,0,87,0,155,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountDataSetsResponse,516,0,58,0,137,0,71,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDFromImportResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterSLRequest,616,0,74,0,175,0,81,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetObjectReadWriteRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetAccountsResponse.Builder,437,0,52,0,133,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetOperationIDRequest.Builder,917,0,126,0,271,0,122,0,59,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckDataSetIsPublicRequest,390,0,45,0,111,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClayIDResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AddAliasRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteMethodOnTargetResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClayIDResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClayIDResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveInterfaceRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationIDRequest,381,0,35,0,0,0,54,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountListRequest.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterSLRequest.Builder,568,0,64,0,178,0,76,0,44,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveNamespaceRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterStorageLocationRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataSetResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataSetIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ObjectExistsInDataClayResponse.Builder,372,0,44,0,0,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ConsolidateVersionRequest,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewNamespaceRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataSetIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyUnfederatedObjectsRequest,510,0,58,0,0,0,72,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayOverrideAuthorityRequest,715,0,95,0,0,0,95,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterECARequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDFromImportResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PublishAddressRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInterfaceInfoRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewInterfaceResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassesInNamespaceResponse.Builder,619,0,66,0,0,0,79,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetBabelStubsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckDataSetIsPublicResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedWithDataClayInstanceRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataSetIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewNamespaceResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterExecutionEnvironmentRequest,390,0,45,0,111,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewReplicaRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountListRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsNamesRequest,554,0,75,0,0,0,81,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsNamesRequest.Builder,593,0,80,0,0,0,85,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDOfDataClayProviderRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetBabelStubsResponse.Builder,386,0,46,0,0,0,57,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SynchronizeFederatedObjectRequest.Builder,945,0,140,0,0,0,131,0,61,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassRequest,746,0,98,0,194,0,101,0,50,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalSourceDataClayOfObjectRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassInfoResponse.Builder,437,0,52,0,133,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveClassRequest,678,0,98,0,181,0,96,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceRequest,588,0,87,0,155,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportContractRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceResponse.ImportedClassesDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedResponse.Builder,372,0,44,0,0,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassesInNamespaceResponse,606,0,69,0,0,0,79,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractInfoOfApplicantWithProvRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewContractResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateAllObjectsRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClaysObjectIsFederatedWithResponse,510,0,58,0,0,0,72,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewVersionRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectFromAliasResponse.Builder,912,0,138,0,0,0,127,0,58,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectInfoRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractOfNamespaceRequest.Builder,721,0,106,0,203,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalDataclayIDRequest,427,0,42,0,0,0,59,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterStorageLocationRequest,390,0,45,0,111,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectDataSetIDRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportContractRequest,687,0,108,0,177,0,102,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectFromAliasRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataContractRequest.Builder,628,0,84,0,0,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicDataContractRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountListResponse.Builder,521,0,56,0,149,0,69,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespacesResponse,516,0,58,0,137,0,71,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveDataSetRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyExecutionEnvironmentShutdownRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClaysObjectIsFederatedWithRequest,390,0,45,0,0,0,60,0,37,0
